stn_id,stn_name,datetimes,temp,conducted,tds,salinity,deo,depth,ph,nh4,turbid
T1,การท่าเรือ,2023-12-03 13:00:00,29.03,946.0,617.0,0.46,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 13:00:00,28.35,405.0,260.0,0.19,,2.14,,,
T4,สะพานพระนั่งเกล้า,2023-12-03 13:00:00,28.56,320.0,208.0,0.15,1.9,,7.19,1.66,17.93
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 13:00:00,28.24,15619.0,10181.0,9.1,,,,,
S1,สำแล,2023-12-03 13:00:00,28.34,346.0,221.7,0.16,2.62,2.23,7.03,3.55,25.56
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 14:00:00,28.63,12418.0,8109.0,7.1,,,,,
T3,วัดบ้านแป้ง,2023-12-03 14:00:00,29.35,288.0,188.0,0.14,4.98,,7.42,3.55,24.48
S5,วัดโพธิ์แตงเหนือ,2023-12-03 14:00:00,28.16,357.0,229.0,0.17,2.69,1.17,7.21,3.45,19.06
S6,คลองลัดโพธิ์,2023-12-03 14:00:00,28.52,365.0,240.0,0.17,,2.28,,,
S1,สำแล,2023-12-03 14:00:00,28.43,349.0,223.6,0.16,2.61,2.3,7.01,3.74,26.62
T4,สะพานพระนั่งเกล้า,2023-12-03 14:00:00,28.58,322.0,210.0,0.15,1.87,,7.19,1.62,18.56
S4,วัดมะขาม,2023-12-03 14:00:00,28.59,344.0,220.7,0.16,2.23,2.13,7.04,4.08,24.41
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 14:00:00,28.38,406.0,260.0,0.19,,2.07,,,
T3,วัดบ้านแป้ง,2023-12-03 15:00:00,29.1,292.0,190.0,0.14,4.8,,7.41,3.91,25.68
S1,สำแล,2023-12-03 15:00:00,28.49,349.0,223.9,0.16,2.61,2.33,7.01,3.65,22.4
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 15:00:00,28.56,14674.0,9570.0,8.5,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 15:00:00,28.41,406.0,260.0,0.19,,1.98,,,
T4,สะพานพระนั่งเกล้า,2023-12-03 15:00:00,28.65,321.0,209.0,0.15,1.82,,7.2,1.81,13.01
S4,วัดมะขาม,2023-12-03 15:00:00,28.65,345.0,220.9,0.16,2.12,2.15,7.03,4.19,18.96
S6,คลองลัดโพธิ์,2023-12-03 15:00:00,28.47,369.0,240.0,0.18,,2.2,,,
S5,วัดโพธิ์แตงเหนือ,2023-12-03 15:00:00,28.26,363.0,232.7,0.17,2.67,1.19,7.21,4.1,15.61
S3,วัดไผ่ล้อม,2023-12-03 15:00:00,28.4,343.0,219.7,0.16,2.66,1.35,7.13,3.62,26.48
T1,การท่าเรือ,2023-12-03 16:00:00,28.6,1283.0,836.0,0.64,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 16:00:00,28.4,410.0,270.0,0.19,,1.98,,,
S4,วัดมะขาม,2023-12-03 16:00:00,28.67,345.0,220.9,0.16,2.05,2.13,7.03,3.64,20.28
S5,วัดโพธิ์แตงเหนือ,2023-12-03 16:00:00,28.24,364.0,232.9,0.17,2.61,1.17,7.14,4.14,19.47
S3,วัดไผ่ล้อม,2023-12-03 16:00:00,28.66,346.0,222.0,0.16,2.63,1.35,7.1,3.89,70.56
S1,สำแล,2023-12-03 16:00:00,28.49,349.0,223.6,0.16,2.56,2.31,7.0,3.68,20.83
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 16:00:00,28.5,16204.0,10579.0,9.47,,,,,
S6,คลองลัดโพธิ์,2023-12-03 16:00:00,28.42,376.0,240.0,0.18,,2.23,,,
T4,สะพานพระนั่งเกล้า,2023-12-03 16:00:00,28.66,321.0,209.0,0.15,1.64,,7.19,1.58,10.37
S3,วัดไผ่ล้อม,2023-12-03 17:00:00,28.46,343.0,219.9,0.16,2.62,1.36,7.21,3.72,41.26
S4,วัดมะขาม,2023-12-03 17:00:00,28.66,345.0,221.4,0.16,1.88,2.14,7.03,3.51,21.0
S5,วัดโพธิ์แตงเหนือ,2023-12-03 17:00:00,28.27,360.0,230.5,0.17,2.81,1.17,7.11,4.26,20.17
T4,สะพานพระนั่งเกล้า,2023-12-03 17:00:00,28.65,320.0,209.0,0.15,1.58,,7.18,1.69,9.89
T1,การท่าเรือ,2023-12-03 17:00:00,28.57,1539.0,1004.0,0.77,,,,,
S6,คลองลัดโพธิ์,2023-12-03 17:00:00,28.52,380.0,250.0,0.18,,2.26,,,
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 17:00:00,28.74,14629.0,9539.0,8.48,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 17:00:00,28.39,410.0,270.0,0.2,,2.02,,,
S1,สำแล,2023-12-03 17:00:00,28.49,348.0,223.3,0.16,2.54,2.32,7.01,3.74,20.89
T3,วัดบ้านแป้ง,2023-12-03 17:00:00,29.23,291.0,189.0,0.14,5.17,,7.46,4.92,24.84
S6,คลองลัดโพธิ์,2023-12-03 18:00:00,28.51,396.0,260.0,0.19,,2.26,,,
S5,วัดโพธิ์แตงเหนือ,2023-12-03 18:00:00,28.97,360.0,230.8,0.17,4.2,1.19,7.22,6.88,17.22
T1,การท่าเรือ,2023-12-03 18:00:00,28.57,2354.0,1535.0,1.2,,,,,
S3,วัดไผ่ล้อม,2023-12-03 18:00:00,28.6,345.0,220.8,0.16,2.68,1.37,7.2,4.01,46.98
T4,สะพานพระนั่งเกล้า,2023-12-03 18:00:00,28.63,326.0,212.0,0.15,1.65,,7.18,1.64,13.85
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 18:00:00,28.82,13507.0,8808.0,7.77,,,,,
S1,สำแล,2023-12-03 18:00:00,28.47,349.0,223.4,0.16,2.51,2.35,7.01,3.9,20.57
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 18:00:00,28.38,410.0,270.0,0.2,,2.05,,,
S4,วัดมะขาม,2023-12-03 18:00:00,28.62,345.0,221.1,0.16,1.62,2.18,7.0,3.28,17.84
S1,สำแล,2023-12-03 19:00:00,28.46,349.0,223.5,0.16,2.53,2.38,7.01,3.77,20.48
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 19:00:00,28.37,409.0,270.0,0.19,,2.1,,,
T3,วัดบ้านแป้ง,2023-12-03 19:00:00,28.98,291.0,190.0,0.14,4.88,,7.42,5.34,27.78
S6,คลองลัดโพธิ์,2023-12-03 19:00:00,28.54,393.0,260.0,0.19,,2.31,,,
S5,วัดโพธิ์แตงเหนือ,2023-12-03 19:00:00,28.69,359.0,229.8,0.17,3.74,1.2,7.17,5.94,18.47
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 19:00:00,28.52,16544.0,10786.0,9.69,,,,,
S4,วัดมะขาม,2023-12-03 19:00:00,28.6,346.0,222.0,0.16,1.13,2.19,6.97,3.35,19.13
T4,สะพานพระนั่งเกล้า,2023-12-03 19:00:00,28.62,321.0,209.0,0.15,1.38,,7.19,2.02,10.73
S3,วัดไผ่ล้อม,2023-12-03 19:00:00,28.49,343.0,219.6,0.16,2.9,1.39,7.28,3.89,30.21
S1,สำแล,2023-12-03 20:00:00,28.46,349.0,223.5,0.16,2.5,2.41,7.01,3.72,19.01
S4,วัดมะขาม,2023-12-03 20:00:00,28.57,346.0,221.7,0.16,1.19,2.23,6.96,3.21,20.28
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 20:00:00,28.36,401.0,260.0,0.19,,2.04,,,
S6,คลองลัดโพธิ์,2023-12-03 20:00:00,28.54,404.0,260.0,0.19,,2.25,,,
S3,วัดไผ่ล้อม,2023-12-03 20:00:00,28.45,343.0,219.7,0.16,2.77,1.4,7.26,3.84,28.86
S5,วัดโพธิ์แตงเหนือ,2023-12-03 20:00:00,28.68,359.0,229.8,0.17,3.69,1.2,7.19,5.45,17.67
T4,สะพานพระนั่งเกล้า,2023-12-03 20:00:00,28.59,321.0,207.0,0.15,1.61,,7.19,1.77,10.86
T3,วัดบ้านแป้ง,2023-12-03 20:00:00,28.85,292.0,191.0,0.14,4.66,,7.4,4.6,27.53
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 20:00:00,28.56,11072.0,7219.0,6.27,,,,,
S3,วัดไผ่ล้อม,2023-12-03 21:00:00,28.42,343.0,219.7,0.16,2.68,1.37,7.25,3.62,28.59
S5,วัดโพธิ์แตงเหนือ,2023-12-03 21:00:00,28.74,360.0,230.6,0.17,3.82,1.22,7.19,5.91,16.31
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 21:00:00,28.48,10834.0,7060.0,6.13,,,,,
T4,สะพานพระนั่งเกล้า,2023-12-03 21:00:00,28.59,320.0,209.0,0.15,1.41,,7.17,1.45,11.09
T3,วัดบ้านแป้ง,2023-12-03 21:00:00,28.77,291.0,190.0,0.14,4.65,,7.4,4.5,23.44
S4,วัดมะขาม,2023-12-03 21:00:00,28.54,346.0,221.5,0.16,1.54,2.18,6.97,3.5,19.02
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 21:00:00,28.36,402.0,260.0,0.19,,1.97,,,
S1,สำแล,2023-12-03 21:00:00,28.46,349.0,223.5,0.16,2.47,2.39,7.02,3.38,18.29
S6,คลองลัดโพธิ์,2023-12-03 21:00:00,28.5,400.0,260.0,0.19,,2.09,,,
S1,สำแล,2023-12-03 22:00:00,28.46,349.0,223.6,0.16,2.45,2.37,7.01,3.3,17.51
S3,วัดไผ่ล้อม,2023-12-03 22:00:00,28.41,343.0,219.6,0.16,2.72,1.39,7.23,3.58,24.19
T3,วัดบ้านแป้ง,2023-12-03 22:00:00,28.73,290.0,188.0,0.14,4.58,,7.39,4.16,23.0
S5,วัดโพธิ์แตงเหนือ,2023-12-03 22:00:00,28.66,360.0,230.6,0.17,3.97,1.2,7.2,5.58,17.36
T2,โรงไฟฟ้าพระนครใต้,2023-12-03 22:00:00,28.41,10747.0,7022.0,6.07,,,,,
T4,สะพานพระนั่งเกล้า,2023-12-03 22:00:00,28.58,321.0,209.0,0.15,1.52,,7.17,1.49,11.97
S7,สะพานพระพุทธยอดฟ้า,2023-12-03 22:00:00,28.35,402.0,260.0,0.19,,1.77,,,
S4,วัดมะขาม,2023-12-03 22:00:00,28.53,345.0,221.3,0.16,1.87,2.15,7.01,3.06,18.66
S6,คลองลัดโพธิ์,2023-12-03 22:00:00,28.46,395.0,260.0,0.19,,1.85,,,
